name,ironhacker,artist,id_list,list_name,lyrics
"Quevedo: Bzrp Music Sessions, Vol. 52",ferqwertyuiop,"['Bizarrap', 'Quevedo']",6DaKU06d03UDpVjPZhF19X,databcn072022,"July 2022 Singles Release Calendar Lyrics7/1
Adam Turley & Ethan Dufault - ""Honest""
ADRI - ""Calentito""
Ally Salort - ""Running Up That Hill""
ALMA - ""Everything Beautiful""
Alyssa Reid - ""When It Hurts""
Anthem Lights - ""Freedom’s Worth the Fight""
AViVA - ""THE OUTSiDE""
Bazzi - ""Miss America""
Brevin Kim - ""I'D GIVE IT ALL UP""
Bow Anderson - ""Selfish""
Calvin Harris - ""New Money"" ft. 21 Savage
Cardi B, Kanye West & Lil Durk - ""Hot Shit (Instrumental)""
Cardi B, Kanye West & Lil Durk - ""Hot Shit""
Catalyna, Young Miko & Cory - ""Castigada""
Catie Turner - ""Step Mom""
Charlie Puth & Jung Kook - ""Left and Right (Instrumental)""
City Girls - ""Good Love"" ft. Usher
CuteBad - ""Explosive""
DJ Drama - ""Forever"" ft. Fabolous, Benny the Butcher, Jim Jones & Capella Grey
Duwap Kaine - ""Out on Bond""
Flo Rida - ""What a Night""
Grace Davies - ""Wolves""
HUGEL, Lorna & Jenn Morel - ""Tamo Loco""
Jason Derulo - ""Slidin' (BADDIES ONLY Remix)"" ft. Kodak Black & BADDIES ONLY
Jay Fizzle & Snupe Bandz - ""Murder""
Jossef - ""Que Raro""
Joyner Lucas - ""ISIS (Remix)"" ft. Kvng Moses, Lex Bratcher, Starringo & Tone Catra
Kaaliyah - ""Sunrays""
Kygo - ""Never Really Loved Me"" ft. Dean Lewis
Kyle Richh - ""Breakin The Code""
Little Big Town - ""All Summer""
Lucas & Steve x RetroVision - ""Summer Love"" ft. Erich Lennig
Luke Bryan - ""Country On""
MasterM & Alexandra Stan - ""I Have a Dream"" ft. 24hrs
Matt Ox - ""NO PATIENCE""
Minelli & R3HAB - ""Deep Sea""
Mozzy - ""Lurkin"" ft. EST Gee
Nakkia Gold & Jeremih - ""Sober""
PLUM-BLOSSOM - ""Dark Days""
Pollari - ""No More Forever!""
Rae Morris - ""A Table for Two""
renforshort - ""Julian, king of manhattan""
Revol & Arcángel - ""Mojadero""
RichaadEB - ""It Has to Be This Way (Instrumental)""
Sabrina Carpenter - ""Vicious""
Samantha Harvey - ""Heartbreak Hangover""
Sam Fischer - ""All My Loving (Acoustic)""
Sean Kingston - ""Rihanna (Umbrella)""
Skibs - ""Hong Kong Kids II""
Steve Aoki & KAAZE - ""Whole Again"" ft. John Martin
Sigala & Talia Mar - ""Stay The Night (Alex Chapman Remix)""
Subwoolfer - ""Melocoton (The Donka Donk Song)""
The Chainsmokers & Bob Moses - ""Why Can't You Wait""
The Goo Goo Dolls - ""Yeah, I Like You""
THEY. - ""Comfortable"" ft. Fana Hues
Thouxanbanfauni - ""ISSUES"" ft. Masidot
Transviolet - ""Destroy Destroy Destroy""
TroyBoi - ""Never Felt This Way""
Two Friends - ""Timebomb"" ft. MOD SUN
Unlike Pluto - ""Map of You""
Wicca Phase Springs Eternal & blackwinterwells - ""Forbidden Door""
7/3
Duwap Kaine - ""Sunken Place""
Sus - ""Caught Inda Rain 2"" ft. Lil Dotz, Broadday, Malty 2BZ, Rondomontana, Workrate & Strika

7/4
Baby Queen - ""Nobody Really Cares""
Jackboy - ""Pursue My Dreams""
Killer Mike - ""RUN"" ft. Young Thug & Dave Chapelle
Loyle Carner - ""Hate""
7/5
Bear's Den - ""A Good Love, Pt. 2"" ft. Maisie Peters
DigDat - ""Life Support""
easy life & BENEE - ""OTT""
​fish narc - ""Disaster"" ft. 8485, blackwinterwells & PENTAGRVM
Key Glock - ""Diapers""
paopao - ""paopao""
ROBI & Totoy El Frio - ""Perro Negro""
S+C+A+R+R - ""Come to Me""

7/6
Alice Boman - ""Maybe""
Alvvays - ""Pharmacist""
Banx & Ranx & JP Cooper - ""Fire""
Bizarrap & Quevedo - ""Quevedo: Bzrp Music Sessions, Vol. 52""
Bring Me The Horizon - ""sTraNgeRs""
Carla Wehbe - ""is forever off the table?""
雲浩影 (Cloud Wan) - ""到了那裏就對吧 (Distancing)""
Doe Boy & Bobby Shmurda - ""Catch A Body""
FLO - ""Immature""
Fumez The Engineer - ""30 x Fumez the Engineer - Plugged In""
馮允謙 (Jay Fung) - ""給缺席的人唱首歌 (Song For The Absentees)""
Mayday Parade - ""Thunder""
Meg Mac - ""Letter""
midwxst - ""broken""
Mili - ""Mortal With You""
​my little airport - ""你把我的 (You've Given My)""
Sophie Ellis-Bextor & Wuh Oh - ""Hypnotized""
TINI, Becky G & Anitta - ""La Loto""
Tom Chaplin - ""Midpoint""
7/7
Akemi Fox - ""I Want It"" ft. July 7
CB & Kwengface - ""Machines""
Danny Ocean - ""Volare""
Darell & Sech - ""Dame Break""
Digga D - ""STFU""
DJ Alex & EL NOBA - ""TEKA | E6""
DJ Tao & Salastkbron -  ""Salas DJ Tao Turreo Session #12""
Double Lz - ""The Beginning""
Feid - ""Normal""
Ha*Ash - ""Si Yo Fuera Tú""
Hot Chip - ""Eleanor""
Jack River - ""Real Life""
衛蘭 (Janice Vidal) - ""呼吸之間 (Be Still)""
Jimmy - ""Page Nine"" ft. AlChubbino
Joey Bada$$ - ""Survivors Guilt""
Julien Baker - ""Guthrie""
Kay-O - ""Fight For Air""
La Gabi - ""NOSE""
Lotto Ash - ""Ooh La La"" ft. M1llionz & wewantwraiths
Lunay - ""Epapale""
Madeline The Person - ""Why I Broke Up With You""
Morgen - ""Mom Jeans""
Oliver Sim - ""GMT""
Phoebe Go - ""The Kid""
Rachel Chinouriri - ""Thank You For Nothing - A COLORS SHOW""
Russ Millions - ""Fall in Love""
SG Lewis - ""Missing You""
SG Lewis - ""Something About Your Love""
Steps - ""Hard 2 Forget""
The 1975 - ""Part of the Band""
Tiago PZK - ""Casa De Chapa""
Tony Shhnow - ""Ease My Pain""
Zeina - ""Give Me Time""
7/8
​a-ha - ""I'm In""
AleXa - ""Wonderland (Stripped)""
Ava Max - ""Maybe You're the Problem (Las Bibas from Vizcaya Remix)""
AURORA - ""The Devil Is Human""
blackbear - ""the idea""
BlueBucksClan - ""FYM""
Boyce Avenue - ""The Sound of Silence""
Brooklyn Queen - ""Mentions""
BRS Kash - ""Mad At Her""
Call Me Karizma - ""Vacuum Boy (Remix)"" ft. Bizarre
Camden Cox - ""Elevated""
Ciara - ""JUMP"" ft. Coast Contra
Cuco - ""Aura""
Cyclo & Tefa - ""Mezcalito Sobre Verano""
Declan J Donovan - ""Regret Not Loving You""
Dillon Francis, ILLENIUM & EVAN GIIA - ""Don't Let Me Let Go""
Diplo & Miguel - ""Don’t Forget My Love (Acoustic)""
DNCE - ""Got Me Good""
Doechii - ""Bitch I'm Nice""
EDEN - ""Balling""
Eli Fross - ""Bad Days"" ft. Sleepy Hallow
ELIO - ""9 Lives""
Emotional Oranges - ""Bounce""
Erin Grand - ""Eye To Eye"" ft. Zack Dyer
Fivio Foreign & The Kid LAROI - ""Paris to Tokyo""
Fleurie - ""Rain in the Summer""
Futuristic - ""Highs & Lows""
Garrett Nash - ""Money, Love & Death""
Hope Tala - ""Is It Enough""
Hotboii & Kodak Black - ""Live Life Die Faster""
Hunter Hayes - ""Missing You""
Jae Lynx - ""Be Us""
JAY MAX - ""Sabes (I Ain't Playing)""
Jay Wheeler & Mora - ""Suelta""
JGreen - ""Soul Ties""
Jonasu & Georgia Ku - ""Trouble""
K CAMP - ""Holy Spirit""
Kameron Marlowe - ""We Were Cowboys""
Keith Urban - ""Brown Eyes Baby""
KILLBOY - ""LOSER""
King Princess - ""Change the Locks""
KT Tunstall - ""I Am the Pilot""
Kygo & Dean Lewis - ""Lost Without You""
Kyle Dion - ""Spoon & Bang""
Låpsley - ""32 Floors""
Lilyisthatyou - ""Competition""
Lloyd Banks - ""Fell in Love""
Loud Luxury - ""These Nights"" ft. KIDDO
LOVE SICK - ""I Take It All Back""
Lucas Estrada, NSH & Alon - ""It's On Me""
Lul Bob & KB Mike - ""Toxic Traits""
Mallory Merk - ""Isolate Myself""
Marshmello & Nancy Ajram - ""Sah Sah""
MASN - ""Adrenaline""
Matt Ox - ""RECOUP""
Mckenna Grace - ""Post Party Trauma""
Montaigne - ""die b4 u""
Murda Beatz - ""NO MÁS"" ft. Quavo, J Balvin, Anitta & Pharrell Williams
Nadia Rose - ""Recipe""
Nathan Dawe - ""21 Reasons (LUSSO Remix)"" ft. Ella Henderson
NIKI - ""Oceans & Engines""
NLE Choppa - ""In the UK""
Noah Kahan - ""Stick Season""
Piso 21 & Manuel Turizo - ""Los Cachos""
Pitbull - ""Café Con Leche""
Quinn Lewis - ""History Buff""
Room307 - ""Not a Commodity""
Rotimi - ""Throwback"" ft. Jnr Choi & Blackway
Saiko, Lola Indigo & Alejo - ""Humedad (Remix)""
Sick Individuals & Dastic - ""I'll Be There""
SiR  - ""Life Is Good""
Skibs - ""Reach Higher""
$NOT - ""MS PORTER"" ft. Night Lovell
Travis Denning - ""Buy A Girl A Drink""
Tyga - ""Ay Caramba""
Unlike Pluto - ""Recapture the Magic""
Timmy Trumpet & Ben Nicky - ""We Come 1""
Walk Off The Earth - ""Back in Bed""
YBN Nahmir - ""Bows""
YNW Bortlen & Boss Top - ""Talkin Bout""
Young Miko - ""Riri""
Zoe Wees - ""Third Wheel""
7/9
Selfmxdebless - ""BEEN OLD""
7/11
Jer 柳應廷 - ""自毀的程序 (Procedures to Self-destruction)""
Rico Nasty - ""Skull Flower""
Young King Slaton - ""You Always Be My First Class""
7/12
Beartooth - ""Riptides""
bill wurtz - ""​meet me in september""
black midi - ""Sugar/Tzu""
Fred again.. - ""Jungle (Remix)"" ft. Rico Nasty
艾粒 (ILUB) - ""邊個話你醜? (UGLY?)""
Lil Shordie Scott - ""DO NOT KNOW YOU""
Lizzie Reid - ""Warpaint""
Mabel - ""Crying On The Dance Floor""
Mozzy - ""Open Arms""
Sofia Carson - ""Come Back Home""
Tegan and Sara - ""Yellow""
7/13
5 Seconds of Summer - ""BLENDER""
Charley Crockett - ""I’m Just a Clown""
Danger Mouse & Black Thought - ""Aquamarine"" ft. Michael Kiwanuka
Death Cab for Cutie - ""Here to Forever""
DEKKO - ""Byemalandra""
Elli Moore - ""Bathing Suit""
Flo Milli - ""No Face""
Fumez The Engineer & Strika - ""Strika x Fumez The Engineer - Plugged In""
George Riley - ""Time""
Karma - ""Nonchalant""
Meechy Darko - ""Get Lit Or Die Tryin’""
Nakhane - ""Tell Me Your Politik"" ft. Moonchild Sanelly & Nile Rodgers
Nina Nesbitt - ""No Time (For My Life to Suck)""
ODESZA - ""Light of Day"" ft. Ólafur Arnalds
Santigold - ""Nothing""
SpotEmGottem - ""Get Backers""
The Big Moon - ""Wide Eyes""
Zakhar - ""DND""
7/14
3AM - ""Bombón""
Anuel AA, Zion & Randy - ""Malo""
Dani Torres, ECKO & Alex Gárgolas - ""Burlao"" ft. Trainer
ella jane - ""Party Trick""
FMK & Lola Indigo - ""Antes Que Salga el Sol""
G Flip - ""Waste Of Space""
Grant Knoche - ""ICARUS""
Kojey Radical - ""Born (Remix)"" ft. Cashh & King Promise
Maggie Rogers - ""Horses""
P!nk - ""Irrelevant""
Surf Curse - ""TVI""
Taze & Horrid1 -""Rinse It""
Tiago PZK & Myke Towers - ""Traductor""
7/15
Anson Seabra - ""One Day Less""
Bad Gyal - ""Sexy""
Bailey Zimmerman - ""Rock and A Hard Place (Acoustic)""
Bankrol Hayden - ""Deep End"" ft. Lil Skies
Bella Poarch - ""Dolls""
Bizzy Crook - ""Spilled Milk""
Blu DeTiger & Biig Piig - ""Crash Course""
Bobby Shmurda - ""Hoochie Daddy""
Calvin Harris, Justin Timberlake, Halsey & Pharrell Williams - ""Stay With Me""
Cam Anthony - ""Keep It Between Us""
COLLAR - ""OFF/ON""
Corey Harper - ""2 Tickets""
Cyn - ""House With a View""
DaniLeigh - ""Heartbreaker""
Demi Lovato - ""SUBSTANCE""
Digga D, Timal & Art de rue - ""Frenches""
Ellie Goulding - ""Easy Lover"" ft. Big Sean
FCG Heem - ""Closer""
FINNEAS - ""Mona Lisa, Mona Lisa""
陳卓賢 (Ian Chan) - ""Distance""
Joe Trufant - ""Gin & Tonic (Remix)"" ft. Sy Ari da Kid
JNYBeatz - ""Let’s take it easy"" ft. 張繼聰 (Louis Cheung)
JYDN HILL - ""Shame On You""
Kai Whiston - ""Carrier Signal"" ft. EDEN
Kelsea Ballerini - ""LOVE IS A COWBOY""
Latto - ""PUSSY""
Lily Rose - ""In My Drinks""
Kash XO - ""Clear the Room"" ft. Fivio Foreign
Maisie Peters - ""Cate’s Brother (BRELAND’s Version)"" ft. BRELAND
Mario & Tory Lanez - ""Main One""
Matt Ox - ""SOUL""
Martin Garrix, DallasK & Sasha Alex Sloan - ""Loop""
Maxo Kream - ""FOOTBALL HEADS"" ft. Benny the Butcher
Monica - ""Friends"" ft. Ty Dolla $ign
Natalie Jane - ""Mentally Cheating""
Oliver Tree - ""Placeholder""
Omar Apollo - ""Archetype""
Paula Cendejas & Las Villa - ""Dolía""
Phora - ""Habitual Pain""
Projexx & Juls - Caution
Projexx & Juls - Turn Around
Rhys Lewis - ""Simple""
Roy Woods - ""Bad Bad""
S-X - ""It's Over Now""
Sammy Rae & The Friends - ""For The Time Being""
St. Lucia - ""Touch""
Sunny Sweeney - ""Easy As Hello""
Tom Grennan - ""All These Nights""
Toosii - ""Love Is...""
Tyler Hubbard - ""Way Home""
Unlike Pluto - ""Animated""
UnoTheActivist - ""Product Of A Playa""
Wade Bowen - ""A Guitar, A Singer and A Song""
7/16
Lil Uzi Vert - ""SPACE CADET""
7/17
Tion Wayne - ""Who's Real?""
7/18
Ambar Lucid - ""Timeless""
李駿傑 (Jeremy Lee) - ""九 (Nine)""
陳葦璇 (Kira Chan) - ""一個傻瓜一個啞 (Shy & Silent)""
Kiri T - ""u owe me $$""
Lérica & Belinda - ""No Estamos Tan Locos""
梁釗峰 (Leung Chiu Fung) - ""火燒心 (Tinder Notification)""
Lil Uzi Vert - ""I KNOW""
Luísa Sonza - ""CACHORRINHAS""
7/19
洪嘉豪 (Hung Kaho) - ""污糟兒 (Dirty)""
Jessie Ware - ""Free Yourself""
MC 張天賦 (Cheung Tinfu) - ""老派約會之必要 (A Gentleman's Guide to Old-Fashioned Dating)""
RichaadEB - ""Running Up That Hill"" ft. Annapantsu
吳青峰 (Wu Qing Feng) & Rufus Wainwright - ""A Wanderer In The Sleeping City""
7/20
Ambar Lucid - ""Timeless – A COLORS SHOW""
Ark Woods - ""Half Full""
CNCO & Kenia OS - ""Plutón""
Duki - ""GIVENCHY""
Lil Pump - ""Splurgin""
Maxo Kream - ""THE VISION"" ft. Anderson .Paak
Panic! at the Disco - ""Middle of a Breakup""
Salastkbron - ""Cumbia del Recuerdo"" ft. Rei
Tata - ""Wait"" ft. Kyle Richh & Jenn Carter

7/21
Billie Eilish - ""TV""
Billie Eilish - ""The 30th""
Cami - ""Día Del Amor""
Camilo & NICKI NICOLE - ""Naturaleza""
​carpetgarden - ""​mold""
Jotaerre & Lil Joujou - ""Flamenco""
Kay-O - ""Shake A Leg""
藍奕邦 (Pong Nan) - ""竇 (Niche)"" ft. cehryl
Sebastián Yatra & Pablo Alborán - ""Contigo""
SR & POUNDZ - ""What's Good""
Trueno & J Balvin - ""UN PASO""
7/22
Aitana, Emilia & Ptazeta - ""Quieres""
Amber Run - ""Cradle""
Anfa Rose - ""FADE2BLACK""
Arizona Zervas & Rich The Kid - ""HOLY TRINITY""
Blueface - ""One Time""
Doechii & SZA - ""Persuasive""
dvsn - ""If I Get Caught""
Flipp Dinero - ""Ain't My Dog""
Fresco Trey - ""Enjoy It"" ft. Einer Bankz
Henry Moodie - ""you were there for me""
Hotboii - ""Tell Me Bout It""
Internet Money & Lil Tecca - ""She Want Some More"" ft. Ken Carson
​iyla - ""FOH""
jungle bobby - ""elevate""
Kalan.FrFr. - ""Light Breeze""
Kane Brown - ""Grand""
Kidd G & Chase Matthew - ""Summer Heat""
King Combs - ""Can't Stop Won't Stop"" ft. Kodak Black
Kyle Dion - ""Dance For Me""
Macklemore & Tones And I - ""CHANT""
Madison Beer - ""I Have Never Felt More Alive""
Masked Wolf - ""Madhouse"" ft. Mike Posner
Maude Latour - ""Probabilities""
MAX - ""WASABI""
​mazie - ""menace""
Megan Thee Stallion - ""Pressurelicious"" ft. Future
MIRROR - ""WE ARE""
Nija - ""Love Like This""
Quevedo - ""Sin Señal""
Russ & Ed Sheeran - ""Are You Entertained""
Savannah Ré - ""About U""
Sean Kingston - ""Ocean Drive"" ft. Chris Brown
The Chainsmokers - ""Time Bomb""
The Goo Goo Dolls - ""You Are the Answer""
Tink - ""Goofy""
TOMORROW X TOGETHER & iann dior - ""Valley of Lies""
Tony K - ""Drug""
Unlike Pluto - ""We Sing Along""
VEDO, OG Parker & Baby Tate - ""Come First""
Warren Zeiders - ""Up To No Good""
Wu Qing Feng & Robin Guthrie - ""The Egg of Columbus""
YK Osiris - ""BE MY GIRL""
Young Miko - ""Bi"" ft. Brray

7/24
Mowgs - ""No Favours"" ft. Nino Uptown
Sylvan Esso - ""Didn't Care""
​wewantwraiths & GRM Daily - ""Daily Duppy""
C1NNA - ""Smoke""
7/25
Djo - ""Gloom""
Loski - ""Obsessed""
NateWantsToBattle - ""Always Come Back""
7/26
Alex G - ""Cross the Sea""
Connie Constance - ""Till the World's Awake""
Cordae - ""Multi-Platinum""
Dry Cleaning - ""Anna Calls From the Arctic""
陳蕾 (Panther Chan) - ""下流社會 (Underworld)""
Rack5 - ""Drills""
Röyksopp - ""Control""
SBTRKT - ""Miss the Days""
U.S. Girls - ""So Typically Now""
7/27
Boys World - ""SO WHAT""
Charli XCX - ""Hot Girl (Bodies Bodies Bodies)""
Doc Rhombus - ""​i'm afraid""
Gryffin, Blanke & Eyelar - ""Colors""
flowerovlove - ""Get With You""
鄭欣宜 (Joyce Cheng) - ""我地 (ngo5 dei6) (about us version)""
Leah Kate - ""LIFE SUX""
Matt Citron - ""Matty's Back""
Pip Millett - ""Slow""
RichaadEB - ""Red Sun"" ft. Jonathan Young
Rina Sawayama - ""Hold The Girl""
Röyksopp - ""Let's Get It Right"" ft. Astrid S
Sampa the Great - ""Bona""
Stromae - ""Mon amour (Remix)"" ft. Camila Cabello
Tove Lo - ""2 Die 4""
Wiz Khalifa - ""Big Daddy Wiz"" ft. Girl Talk
Zpecial - ""完全無關的事 (None of My Business)""
7/28
Arkells & Lights - ""Human Being""
Bastille - ""Revolution""
Country Dons - ""VIP""
Greyson Chance - ""Athena""
Gucci Mane - ""Dissin the Dead""
Ivorian Doll - ""Messy""
La Joaqui, Alan Gomez & EL NOBA - ""Butakera""
LIT killah - ""La Tormenta""
Luna Is A Bep - ""嗰一晚 (That Night)"" ft. OJ Reambillo
Nino Uptown - ""Feel Your Vibe""
Paty Cantú, Neto Peña & Gera MX - ""Guadalajara""
ROSALÍA - ""DESPECHÁ""
Russ Millions - ""Talk To Me Nice""
鄭融 (Stephanie Cheng) - ""安全駕駛 (Safe Driving)""
Tankz - ""Russian Boy""
Two Door Cinema Club - ""Lucky""
V9 - ""Plenty""
RondoMontana - ""Gang In Me""
7/29
AJR - ""I Won't""
Ark Woods - ""Saint Sinner"" ft. Alli Fitz
Ashe - ""Shower With My Clothes On""
AURORA - ""A Potion For Love""
AViVA - ""DEAD2ME""
Bebe Rexha - ""Break My Heart Myself (Remix)"" ft. ITZY
Bishop Briggs - ""Revolution""
BLACKPINK - ""READY FOR LOVE""
Calvin Harris, Normani, Tinashe & Offset - ""New to You""
Chaka Khan - ""Woman Like Me""
Cimorelli - ""You Don't Miss Me at All""
Claire Rosinkranz - ""123""
Claudia Valentina - ""Sweat""
Craig David & Galantis - ""DNA""
dodie - ""Got Weird""
Fred again.. & Swedish House Mafia - ""Turn On The Lights again.."" ft. Future
Hailee Steinfeld - ""Coast"" ft. Anderson .Paak
Huddy - ""All the Things I Hate About You""
ILLENIUM & Teddy Swims - ""All That Really Matters""
Kasabian - ""THE WALL""
Labrinth - ""Lift Off""
Lauren Spencer-Smith - ""Narcissist""
Lil Zay Osama - ""Fuck My Cousin, Pt. II"" ft. Lil Durk
Mahalia - ""In The Club (Remix)"" ft. Cat Burns
Marcus Mumford - ""Grace""
Marshmello, Mae Muller & Trippie Redd - ""American Psycho""
Martin Garrix & Breathe Carolina - ""Something""
Matilda Mann - ""Margaux""
NAV - ""Never Sleep"" ft. Travis Scott & Lil Baby
Noah Thompson - ""Stay""
PRETTYMUCH - ""Talking 2 You""
Quavo & Takeoff - ""Us vs. Them"" ft. Gucci Mane
Robin Schulz & Tom Walker - ""Sun Will Shine""
Stela Cole - ""Rhapsody In Pink""
Surfaces - ""Rooftops""
TrenchBaby - ""Invite Only"" ft. G Herbo & Polo G
吳青峰 (Wu Qing Feng) - ""(……戀人絮語) (......Fragments d’un Discours Amoureux)"" ft. 林嘉欣 (Karena Lam)
XUITCASECITY - ""Bad""

7/30
DAGames - ""Gold: SSD'
mansonvibes - ""緣路山旮旯 (Far Far Away)"" ft. Luna Is A Bep4Embed"
You Will Never Work In Television Again,chelechepe,['The Smile'],6DaKU06d03UDpVjPZhF19X,databcn072022,"You Will Never Work in Television Again Lyrics[Verse 1]
Fear not my love, he's a fat fucking mist
Young bones spat out, girls slitting their wrists
Curtain calling for the kiss, from the nursery rhyme
Behind some rocks, underneath some bridge
Some gangster troll promising the moon

[Refrain]
Yeah right
Sleep tight
All night
[Verse 2]
Some kid, in golden chains, two slippery ropes
A lonely stitch, left to be unpicked, including my left foot
Let the lights down low, bunga bunga or
You'll never work in television again

[Refrain]
Yeah right

[Bridge]
He chews 'em up, he spits 'em out
It's whatshisname, the gеnie man
Mechanical, mechanical
All thosе beautiful young hopes and dreams
Devoured by those evil eyes and those piggy limbs
You sad fuck, you throw small change
Take your dirty hands off my love

[Outro]
Heaven knows where else you've been
Heaven knows where else you've been
Heaven knows where else you've been
Heaven knows where else you've been
Heaven knows where else you've been6Embed"
Envolver,disjet,['Anitta'],6DaKU06d03UDpVjPZhF19X,databcn072022,"Envolver Lyrics[Letra de ""Envolver""]

[Intro]
Dime cómo hacemos
Si tú me desea' y yo a ti también
Hace rato te quiero comer
Di qué va' a hacer

[Pre-Coro]
Así que ponme un dembow, que ese no respeta
Tengo pa' ti la combi completa
Que no duro mucho soltera
Aprovéchame
[Coro]
Y no te vaya' a envolver
Sé que lo hacemo' y tú va' a volver (Volver)
Un perreíto en la pared
Yo soy un caso que hay que resolver
Pero no te vaya' a envolver
Sé quе lo hacemo' y tú va' a volver (Volver)
Un pеrreíto pa' bellaquear
Pegaíto' a la pared (Pegaíto' a la pared)

[Verso]
Botelleo y fumeteo
Contigo en un capsuleo
Porque siempre que te veo (Oh, oh)
Tú me quiere' perrear y yo quiero partirte

[Refrán]
Cógelo a chiste
Y en cinco minuto' ya va' a venirte
Me tienes como pa' derretirte
Solo Dios sabe lo que me hiciste
Cógelo a chiste
Y en cinco minuto' ya va' a venirte
Me tiene' como pa' derretirte
Solo Dios sabe lo que me hiciste
[Coro]
Y no te vaya' a envolver
Sé que lo hacemo' y tú va' a volver (Volver)
Un perreíto en la pared
Yo soy un caso que hay que resolver
Pero no te vaya' a envolver
Sé que lo hacemo' y tú va' a volver (Volver)
Un perreíto pa' bellaquear
Pegaíto' a la pared (Pegaíto' a la pared)

[Puente]
Sexo y alcohol
Lo que pase aquí se va quedar
Yo sé que no me vas a olvidar
Si te hago el amor, si te hago el amor
Sexo y alcohol
Lo que pase aquí se va quedar (Quedar)
Yo sé que no me vas a olvidar
Si te hago el amor, si te hago el amor

[Coro]
Y no te vaya' a envolver
Sé que lo hacemo' y tú va' a volver (Volver)
Un perreíto en la pared
Yo soy un caso que hay que resolver
Pero no te vaya' a envolver
Sé que lo hacemo' y tú va' a volver (Volver)
Un perreíto pa' bellaquear
Pegaíto' a la pared
[Outro]
Botelleo y fumeteo
Contigo en un capsuleo
Porque siempre que te veo
Tú me quiere' perrear y yo quiero partirte
Botelleo y fumeteo
Contigo en un capsuleo
Porque siempre que te veo
Tú me quiere' perrear y yo quiero partirte
Dime cómo hacemos
Si tú me deseas y yo a ti también
Hace rato te quiero comer
Di qué vas a hacer6Embed"
As It Was,ferqwertyuiop,['Harry Styles'],6DaKU06d03UDpVjPZhF19X,databcn072022,"As It Was Lyrics[Intro]
Come on, Harry, we wanna say goodnight to you

[Verse 1]
Holdin' me back
Gravity's holdin' me back
I want you to hold out the palm of your hand
Why don't we leave it at that?
Nothin' to say
When everything gets in the way
Seems you cannot be replaced
And I'm the one who will stay, oh-oh-oh
[Chorus]
In this world, it's just us
You know it's not the same as it was
In this world, it's just us
You know it's not the same as it was
As it was, as it was
You know it's not the same

[Verse 2]
Answer the phone
""Harry, you're no good alone
Why are you sitting at home on the floor?
What kind of pills are you on?""
Ringin' the bell
And nobody's coming to help
Your daddy lives by himself
He just wants to know that you're well, oh-oh-oh

[Chorus]
In this world, it's just us
You know it's not the same as it was
In this world, it's just us
You know it's not the same as it was
As it was, as it was
You know it's not the same
[Bridge]
Go home, get ahead, light-speed internet
I don't wanna talk about the way that it was
Leave America, two kids follow her
I don't wanna talk about who's doin' it first

[Outro]
(Hey)
As it was
You know it's not the same as it was
As it was, as it was182Embed"
Me Porto Bonito,ferqwertyuiop,"['Bad Bunny', 'Chencho Corleone']",6DaKU06d03UDpVjPZhF19X,databcn072022,"Me Porto Bonito Lyrics[Letra de ""Me Porto Bonito""]

[Intro: Bad Bunny & Chencho Corleone]
Yeah-yeah-yeah-yeah-yeah-yeah, ey
En la guagua se quedó el olor de tu perfume
Tú ere' una bellaca, yo soy un bellaco, eso e' lo que no' une
Ella sabe que está buenota y no la presumen
Si yo fuera tu gato, subiera una foto los vierne' y los lune' (So)

[Coro: Chencho Corleone & Bad Bunny]
Pa' que to' el mundo vea lo rica que tú está', que tú está'
Contigo tengo que apretar
Y еn la calle ando suelto, pero por ti mе quito
Si tú me lo pide', yo me porto bonito
Y subo un selfie pa' que vean lo rica que tú está', que tú está'
Las otras tienen que apretar
En la calle ando suelto, pero por ti me quito
Si tú me lo pide', yo me porto bonito (Ey, ey)
[Verso 1: Bad Bunny]
Tú no ere' bebecita, tú ere' bebesota
Frikitona, ma', se te nota
Le gustan los trío' cuando está en la nota
Si el novio no sirve, de una lo bota
Y wow, mami, dime dónde dejo el résume (Résume)
Sé que te dejaste hace un me' (Ey, ey)
Y de una de pecho me zumbé
Si quiere' te hago un bebé o te traigo la plan B
Uff, mami, qué rica tú te ve'
Pa' los 2000 escuchaba RBD
Y ahora quiere perreo, to'a la noche en la pared
THC, no CBD

[Verso 2: Chencho Corleone & Bad Bunny]
Mami, tú ere' élite (Ey), no te me limite' (Okey)
Déjame hacerte lo que amerite y te levite
Dale pa'l escondite (Ey), no te me arisque' (So)
Que aquí no va a poder llegar lo' satélite' (Oh)
Mami, sube algo, dame contenido
Ese culo súbelo má' seguido
Me paso jangueando, a ver si coincido, ey
Y por fin doy contigo
Mai, nuestra' bellaquera' nunca la' olvido
Ninguna como tú a mí me ha complacido
Tú cree' que a toda' siempre les digo lo mismo
Quiere chingar, pero no quiere na' fijo, ey
Pero en confianza me confiesa
Dice que nadie le interesa
Pero cuando sale, se pone traviesa (Ey)
[Coro: Bad Bunny, Bad Bunny & Chencho Corleone]
Pa' que to' el mundo vea lo rica que tú está', que tú está', ey
Contigo tengo que apretar
Y en la calle ando suelto, pero por ti me quito
Si tú me lo pide', yo me porto bonito6Embed"
